set,set id,name,id,card number,image,prices,price,cost,obtained
Silver Tempest,swsh12,Metang,swsh12-118,118,"{'small': 'https://images.pokemontcg.io/swsh12/118.png', 'large': 'https://images.pokemontcg.io/swsh12/118_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-118', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.03}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Metagross,swsh12-119,119,"{'small': 'https://images.pokemontcg.io/swsh12/119.png', 'large': 'https://images.pokemontcg.io/swsh12/119_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-119', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.25, 'high': 89.0, 'market': 0.26, 'directLow': None}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 4.99, 'market': 0.32, 'directLow': None}}}",0.32,0,False
Silver Tempest,swsh12,Ferroseed,swsh12-121,121,"{'small': 'https://images.pokemontcg.io/swsh12/121.png', 'large': 'https://images.pokemontcg.io/swsh12/121_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-121', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.15, 'high': 4.99, 'market': 0.15, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.06, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Ferrothorn,swsh12-122,122,"{'small': 'https://images.pokemontcg.io/swsh12/122.png', 'large': 'https://images.pokemontcg.io/swsh12/122_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-122', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Donphan,swsh12-92,92,"{'small': 'https://images.pokemontcg.io/swsh12/92.png', 'large': 'https://images.pokemontcg.io/swsh12/92_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-92', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.08}}}",0.04,0,False
Silver Tempest,swsh12,Claydol,swsh12-94,94,"{'small': 'https://images.pokemontcg.io/swsh12/94.png', 'large': 'https://images.pokemontcg.io/swsh12/94_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-94', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.17, 'high': 4.99, 'market': 0.17, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Silver Tempest,swsh12,Sandygast,swsh12-99,99,"{'small': 'https://images.pokemontcg.io/swsh12/99.png', 'large': 'https://images.pokemontcg.io/swsh12/99_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-99', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Silver Tempest,swsh12,Palossand,swsh12-100,100,"{'small': 'https://images.pokemontcg.io/swsh12/100.png', 'large': 'https://images.pokemontcg.io/swsh12/100_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-100', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Silver Tempest,swsh12,Zubat,swsh12-103,103,"{'small': 'https://images.pokemontcg.io/swsh12/103.png', 'large': 'https://images.pokemontcg.io/swsh12/103_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-103', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Golbat,swsh12-104,104,"{'small': 'https://images.pokemontcg.io/swsh12/104.png', 'large': 'https://images.pokemontcg.io/swsh12/104_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-104', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.09}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': 0.01}}}",0.04,0,False
Silver Tempest,swsh12,Crobat,swsh12-105,105,"{'small': 'https://images.pokemontcg.io/swsh12/105.png', 'large': 'https://images.pokemontcg.io/swsh12/105_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-105', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.02, 'mid': 0.22, 'high': 5.95, 'market': 0.22, 'directLow': None}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.29, 'high': 4.99, 'market': 0.29, 'directLow': None}}}",0.29,0,False
Silver Tempest,swsh12,Murkrow,swsh12-106,106,"{'small': 'https://images.pokemontcg.io/swsh12/106.png', 'large': 'https://images.pokemontcg.io/swsh12/106_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-106', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 4.99, 'market': 0.25, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.03, 'directLow': None}}}",0.03,0,False
Silver Tempest,swsh12,Croagunk,swsh12-109,109,"{'small': 'https://images.pokemontcg.io/swsh12/109.png', 'large': 'https://images.pokemontcg.io/swsh12/109_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-109', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.04, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.09}}}",0.04,0,False
Silver Tempest,swsh12,Sandile,swsh12-111,111,"{'small': 'https://images.pokemontcg.io/swsh12/111.png', 'large': 'https://images.pokemontcg.io/swsh12/111_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-111', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.08, 'directLow': None}}}",0.08,0,False
Silver Tempest,swsh12,Mareanie,swsh12-114,114,"{'small': 'https://images.pokemontcg.io/swsh12/114.png', 'large': 'https://images.pokemontcg.io/swsh12/114_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-114', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 4.99, 'market': 0.34, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Toxapex,swsh12-115,115,"{'small': 'https://images.pokemontcg.io/swsh12/115.png', 'large': 'https://images.pokemontcg.io/swsh12/115_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-115', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.22, 'high': 4.99, 'market': 0.18, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Radiant Jirachi,swsh12-120,120,"{'small': 'https://images.pokemontcg.io/swsh12/120.png', 'large': 'https://images.pokemontcg.io/swsh12/120_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-120', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.1, 'mid': 0.54, 'high': 89.0, 'market': 0.47, 'directLow': None}}}",0.47,0,False
Silver Tempest,swsh12,Noibat,swsh12-132,132,"{'small': 'https://images.pokemontcg.io/swsh12/132.png', 'large': 'https://images.pokemontcg.io/swsh12/132_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-132', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.16, 'high': 4.99, 'market': 0.15, 'directLow': None}}}",0.04,0,False
Silver Tempest,swsh12,Zygarde,swsh12-134,134,"{'small': 'https://images.pokemontcg.io/swsh12/134.png', 'large': 'https://images.pokemontcg.io/swsh12/134_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-134', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.23, 'high': 4.99, 'market': 0.2, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.1, 'directLow': 0.07}}}",0.1,0,False
Silver Tempest,swsh12,Lugia VSTAR,swsh12-139,139,"{'small': 'https://images.pokemontcg.io/swsh12/139.png', 'large': 'https://images.pokemontcg.io/swsh12/139_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-139', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.5, 'mid': 3.5, 'high': 89.0, 'market': 3.14, 'directLow': 4.41}}}",3.14,0,False
Silver Tempest,swsh12,Spinda,swsh12-141,141,"{'small': 'https://images.pokemontcg.io/swsh12/141.png', 'large': 'https://images.pokemontcg.io/swsh12/141_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-141', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.16, 'high': 4.99, 'market': 0.16, 'directLow': 0.08}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Swablu,swsh12-142,142,"{'small': 'https://images.pokemontcg.io/swsh12/142.png', 'large': 'https://images.pokemontcg.io/swsh12/142_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-142', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': 0.04}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Altaria,swsh12-143,143,"{'small': 'https://images.pokemontcg.io/swsh12/143.png', 'large': 'https://images.pokemontcg.io/swsh12/143_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-143', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.17, 'high': 4.99, 'market': 0.17, 'directLow': 0.08}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': None}}}",0.08,0,False
Silver Tempest,swsh12,Hisuian Braviary,swsh12-149,149,"{'small': 'https://images.pokemontcg.io/swsh12/149.png', 'large': 'https://images.pokemontcg.io/swsh12/149_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-149', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.26, 'high': 4.99, 'market': 0.26, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': 0.07}}}",0.1,0,False
Silver Tempest,swsh12,Forest Seal Stone,swsh12-156,156,"{'small': 'https://images.pokemontcg.io/swsh12/156.png', 'large': 'https://images.pokemontcg.io/swsh12/156_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-156', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 2.25, 'mid': 4.73, 'high': 89.0, 'market': 3.35, 'directLow': 19.99}}}",3.35,0,False
Silver Tempest,swsh12,Furisode Girl,swsh12-157,157,"{'small': 'https://images.pokemontcg.io/swsh12/157.png', 'large': 'https://images.pokemontcg.io/swsh12/157_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-157', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': 0.03}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Lance,swsh12-159,159,"{'small': 'https://images.pokemontcg.io/swsh12/159.png', 'large': 'https://images.pokemontcg.io/swsh12/159_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-159', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.22, 'high': 4.99, 'market': 0.2, 'directLow': 0.12}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.09, 'directLow': 0.01}}}",0.09,0,False
Silver Tempest,swsh12,Leafy Camo Poncho,swsh12-160,160,"{'small': 'https://images.pokemontcg.io/swsh12/160.png', 'large': 'https://images.pokemontcg.io/swsh12/160_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-160', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 4.99, 'market': 0.16, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Primordial Altar,swsh12-161,161,"{'small': 'https://images.pokemontcg.io/swsh12/161.png', 'large': 'https://images.pokemontcg.io/swsh12/161_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-161', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.06, 'directLow': 0.02}}}",0.06,0,False
Silver Tempest,swsh12,Quad Stone,swsh12-163,163,"{'small': 'https://images.pokemontcg.io/swsh12/163.png', 'large': 'https://images.pokemontcg.io/swsh12/163_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-163', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.08, 'directLow': None}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.2, 'high': 6.33, 'market': 0.18, 'directLow': None}}}",0.08,0,False
Silver Tempest,swsh12,Unown V,swsh12-177,177,"{'small': 'https://images.pokemontcg.io/swsh12/177.png', 'large': 'https://images.pokemontcg.io/swsh12/177_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-177', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 21.26, 'mid': 35.24, 'high': 114.0, 'market': 21.35, 'directLow': 29.87}}}",21.35,0,False
Silver Tempest,swsh12,Skuntank V,swsh12-180,180,"{'small': 'https://images.pokemontcg.io/swsh12/180.png', 'large': 'https://images.pokemontcg.io/swsh12/180_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-180', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.55, 'mid': 1.38, 'high': 9.99, 'market': 1.02, 'directLow': 1.52}}}",1.02,0,False
Silver Tempest,swsh12,Furisode Girl,swsh12-190,190,"{'small': 'https://images.pokemontcg.io/swsh12/190.png', 'large': 'https://images.pokemontcg.io/swsh12/190_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-190', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 1.5, 'mid': 4.18, 'high': 29.95, 'market': 4.2, 'directLow': 4.87}}}",4.2,0,False
Silver Tempest,swsh12,Lance,swsh12-192,192,"{'small': 'https://images.pokemontcg.io/swsh12/192.png', 'large': 'https://images.pokemontcg.io/swsh12/192_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-192', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 3.92, 'mid': 13.6, 'high': 34.0, 'market': 9.49, 'directLow': 15.58}}}",9.49,0,False
Silver Tempest,swsh12,Serena,swsh12-193,193,"{'small': 'https://images.pokemontcg.io/swsh12/193.png', 'large': 'https://images.pokemontcg.io/swsh12/193_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-193', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 9.0, 'mid': 13.42, 'high': 89.0, 'market': 11.86, 'directLow': 13.6}}}",11.86,0,False
Silver Tempest,swsh12,Wallace,swsh12-194,194,"{'small': 'https://images.pokemontcg.io/swsh12/194.png', 'large': 'https://images.pokemontcg.io/swsh12/194_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-194', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 3.37, 'mid': 4.91, 'high': 17.99, 'market': 4.59, 'directLow': 6.65}}}",4.59,0,False
Silver Tempest,swsh12,Regidrago VSTAR,swsh12-201,201,"{'small': 'https://images.pokemontcg.io/swsh12/201.png', 'large': 'https://images.pokemontcg.io/swsh12/201_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-201', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 11.47, 'mid': 14.33, 'high': 39.99, 'market': 13.59, 'directLow': 16.49}}}",13.59,0,False
Silver Tempest,swsh12,Candice,swsh12-204,204,"{'small': 'https://images.pokemontcg.io/swsh12/204.png', 'large': 'https://images.pokemontcg.io/swsh12/204_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-204', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 3.59, 'mid': 5.0, 'high': 24.95, 'market': 4.28, 'directLow': 5.91}}}",4.28,0,False
Silver Tempest,swsh12,Wallace,swsh12-208,208,"{'small': 'https://images.pokemontcg.io/swsh12/208.png', 'large': 'https://images.pokemontcg.io/swsh12/208_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-208', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 2.61, 'mid': 3.99, 'high': 24.84, 'market': 3.48, 'directLow': 4.99}}}",3.48,0,False
Silver Tempest,swsh12,Lugia VSTAR,swsh12-211,211,"{'small': 'https://images.pokemontcg.io/swsh12/211.png', 'large': 'https://images.pokemontcg.io/swsh12/211_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-211', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 11.89, 'mid': 14.48, 'high': 89.0, 'market': 12.7, 'directLow': 13.5}}}",12.7,0,False
Silver Tempest,swsh12,Cobalion,swsh12-126,126,"{'small': 'https://images.pokemontcg.io/swsh12/126.png', 'large': 'https://images.pokemontcg.io/swsh12/126_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-126', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.15, 'high': 5.0, 'market': 0.13, 'directLow': 0.09}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.29, 'high': 4.99, 'market': 0.25, 'directLow': 0.23}}}",0.13,0,False
Silver Tempest,swsh12,Togedemaru,swsh12-127,127,"{'small': 'https://images.pokemontcg.io/swsh12/127.png', 'large': 'https://images.pokemontcg.io/swsh12/127_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-127', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Dragonite,swsh12-131,131,"{'small': 'https://images.pokemontcg.io/swsh12/131.png', 'large': 'https://images.pokemontcg.io/swsh12/131_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-131', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.05, 'mid': 0.36, 'high': 4.99, 'market': 0.38, 'directLow': None}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.4, 'high': 4.99, 'market': 0.34, 'directLow': None}}}",0.34,0,False
Silver Tempest,swsh12,Noivern,swsh12-133,133,"{'small': 'https://images.pokemontcg.io/swsh12/133.png', 'large': 'https://images.pokemontcg.io/swsh12/133_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-133', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.27, 'high': 4.99, 'market': 0.27, 'directLow': 0.21}, 'normal': {'low': 0.01, 'mid': 0.14, 'high': 4.99, 'market': 0.09, 'directLow': 0.07}}}",0.09,0,False
Silver Tempest,swsh12,Regidrago V,swsh12-135,135,"{'small': 'https://images.pokemontcg.io/swsh12/135.png', 'large': 'https://images.pokemontcg.io/swsh12/135_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-135', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.25, 'mid': 1.14, 'high': 89.0, 'market': 0.82, 'directLow': None}}}",0.82,0,False
Silver Tempest,swsh12,Ho-Oh V,swsh12-140,140,"{'small': 'https://images.pokemontcg.io/swsh12/140.png', 'large': 'https://images.pokemontcg.io/swsh12/140_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-140', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.65, 'mid': 1.13, 'high': 10.0, 'market': 1.12, 'directLow': None}}}",1.12,0,False
Silver Tempest,swsh12,Brandon,swsh12-151,151,"{'small': 'https://images.pokemontcg.io/swsh12/151.png', 'large': 'https://images.pokemontcg.io/swsh12/151_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-151', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 5.0, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Candice,swsh12-152,152,"{'small': 'https://images.pokemontcg.io/swsh12/152.png', 'large': 'https://images.pokemontcg.io/swsh12/152_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-152', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.22, 'high': 4.99, 'market': 0.22, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 11.5, 'market': 0.12, 'directLow': 0.04}}}",0.12,0,False
Silver Tempest,swsh12,Wallace,swsh12-166,166,"{'small': 'https://images.pokemontcg.io/swsh12/166.png', 'large': 'https://images.pokemontcg.io/swsh12/166_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-166', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.03, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.03,0,False
Silver Tempest,swsh12,Worker,swsh12-167,167,"{'small': 'https://images.pokemontcg.io/swsh12/167.png', 'large': 'https://images.pokemontcg.io/swsh12/167_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-167', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 4.99, 'market': 0.14, 'directLow': 0.12}, 'normal': {'low': 0.01, 'mid': 0.12, 'high': 11.5, 'market': 0.1, 'directLow': 0.03}}}",0.1,0,False
Silver Tempest,swsh12,Alolan Vulpix V,swsh12-173,173,"{'small': 'https://images.pokemontcg.io/swsh12/173.png', 'large': 'https://images.pokemontcg.io/swsh12/173_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-173', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 2.5, 'mid': 4.09, 'high': 14.99, 'market': 4.18, 'directLow': 7.99}}}",4.18,0,False
Silver Tempest,swsh12,Omastar V,swsh12-174,174,"{'small': 'https://images.pokemontcg.io/swsh12/174.png', 'large': 'https://images.pokemontcg.io/swsh12/174_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-174', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.92, 'mid': 1.68, 'high': 9.99, 'market': 1.44, 'directLow': 2.42}}}",1.44,0,False
Silver Tempest,swsh12,Skuntank V,swsh12-181,181,"{'small': 'https://images.pokemontcg.io/swsh12/181.png', 'large': 'https://images.pokemontcg.io/swsh12/181_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-181', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 4.0, 'mid': 7.0, 'high': 49.99, 'market': 6.35, 'directLow': 8.45}}}",6.35,0,False
Silver Tempest,swsh12,Magearna V,swsh12-182,182,"{'small': 'https://images.pokemontcg.io/swsh12/182.png', 'large': 'https://images.pokemontcg.io/swsh12/182_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-182', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.6, 'mid': 1.25, 'high': 89.0, 'market': 1.13, 'directLow': 1.35}}}",1.13,0,False
Silver Tempest,swsh12,Gym Trainer,swsh12-191,191,"{'small': 'https://images.pokemontcg.io/swsh12/191.png', 'large': 'https://images.pokemontcg.io/swsh12/191_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-191', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.75, 'mid': 1.21, 'high': 9.99, 'market': 1.19, 'directLow': None}}}",1.19,0,False
Silver Tempest,swsh12,Worker,swsh12-195,195,"{'small': 'https://images.pokemontcg.io/swsh12/195.png', 'large': 'https://images.pokemontcg.io/swsh12/195_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-195', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 1.48, 'mid': 2.74, 'high': 27.03, 'market': 2.23, 'directLow': 2.98}}}",2.23,0,False
Silver Tempest,swsh12,Alolan Vulpix VSTAR,swsh12-197,197,"{'small': 'https://images.pokemontcg.io/swsh12/197.png', 'large': 'https://images.pokemontcg.io/swsh12/197_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-197', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 9.49, 'mid': 13.46, 'high': 179.0, 'market': 13.27, 'directLow': 21.92}}}",13.27,0,False
